11	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.45000000	,	2.95000000	,	0.00000000	,	0.37500000	,	3.00000000	,	-0.15000000	,	0.37500000	,	2.90000000	,	-0.15000000	,	0.37500000	,	2.90000000	,	0.15000000	,	0.37500000	,	3.00000000	,	0.15000000	,	0.52500000	,	3.00000000	,	-0.15000000	,	0.52500000	,	3.00000000	,	0.15000000	,	0.52500000	,	2.90000000	,	-0.15000000	,	0.52500000	,	2.90000000	,	0.15000000																																																		
12	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.95000000	,	0.00000000	,	0.22500000	,	3.00000000	,	-0.15000000	,	0.22500000	,	2.90000000	,	-0.15000000	,	0.22500000	,	2.90000000	,	0.15000000	,	0.22500000	,	3.00000000	,	0.15000000	,	0.37500000	,	3.00000000	,	-0.15000000	,	0.37500000	,	3.00000000	,	0.15000000	,	0.37500000	,	2.90000000	,	-0.15000000	,	0.37500000	,	2.90000000	,	0.15000000																																																		
13	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.15000000	,	2.95000000	,	0.00000000	,	0.07500000	,	3.00000000	,	-0.15000000	,	0.07500000	,	2.90000000	,	-0.15000000	,	0.07500000	,	2.90000000	,	0.15000000	,	0.07500000	,	3.00000000	,	0.15000000	,	0.22500000	,	3.00000000	,	-0.15000000	,	0.22500000	,	3.00000000	,	0.15000000	,	0.22500000	,	2.90000000	,	-0.15000000	,	0.22500000	,	2.90000000	,	0.15000000																																																		
14	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.95000000	,	0.00000000	,	-0.07500000	,	3.00000000	,	-0.15000000	,	-0.07500000	,	2.90000000	,	-0.15000000	,	-0.07500000	,	2.90000000	,	0.15000000	,	-0.07500000	,	3.00000000	,	0.15000000	,	0.07500000	,	3.00000000	,	-0.15000000	,	0.07500000	,	3.00000000	,	0.15000000	,	0.07500000	,	2.90000000	,	-0.15000000	,	0.07500000	,	2.90000000	,	0.15000000																																																		
15	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.15000000	,	2.95000000	,	0.00000000	,	-0.22500000	,	3.00000000	,	-0.15000000	,	-0.22500000	,	2.90000000	,	-0.15000000	,	-0.22500000	,	2.90000000	,	0.15000000	,	-0.22500000	,	3.00000000	,	0.15000000	,	-0.07500000	,	3.00000000	,	-0.15000000	,	-0.07500000	,	3.00000000	,	0.15000000	,	-0.07500000	,	2.90000000	,	-0.15000000	,	-0.07500000	,	2.90000000	,	0.15000000																																																		
16	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.95000000	,	0.00000000	,	-0.37500000	,	3.00000000	,	-0.15000000	,	-0.37500000	,	2.90000000	,	-0.15000000	,	-0.37500000	,	2.90000000	,	0.15000000	,	-0.37500000	,	3.00000000	,	0.15000000	,	-0.22500000	,	3.00000000	,	-0.15000000	,	-0.22500000	,	3.00000000	,	0.15000000	,	-0.22500000	,	2.90000000	,	-0.15000000	,	-0.22500000	,	2.90000000	,	0.15000000																																																		
17	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.45000000	,	2.95000000	,	0.00000000	,	-0.52500000	,	3.00000000	,	-0.15000000	,	-0.52500000	,	2.90000000	,	-0.15000000	,	-0.52500000	,	2.90000000	,	0.15000000	,	-0.52500000	,	3.00000000	,	0.15000000	,	-0.37500000	,	3.00000000	,	-0.15000000	,	-0.37500000	,	3.00000000	,	0.15000000	,	-0.37500000	,	2.90000000	,	-0.15000000	,	-0.37500000	,	2.90000000	,	0.15000000																																																		
18	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.67500000	,	2.95000000	,	0.00000000	,	0.60000000	,	3.00000000	,	-0.15000000	,	0.60000000	,	2.90000000	,	-0.15000000	,	0.60000000	,	2.90000000	,	0.15000000	,	0.60000000	,	3.00000000	,	0.15000000	,	0.75000000	,	3.00000000	,	-0.15000000	,	0.75000000	,	3.00000000	,	0.15000000	,	0.75000000	,	2.90000000	,	-0.15000000	,	0.75000000	,	2.90000000	,	0.15000000																																																		
19	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.56250000	,	2.95000000	,	0.00000000	,	0.60000000	,	3.00000000	,	-0.15000000	,	0.60000000	,	2.90000000	,	-0.15000000	,	0.60000000	,	3.00000000	,	0.15000000	,	0.60000000	,	2.90000000	,	0.15000000	,	0.52500000	,	2.90000000	,	-0.15000000	,	0.52500000	,	2.90000000	,	0.15000000	,	0.52500000	,	3.00000000	,	-0.15000000	,	0.52500000	,	3.00000000	,	0.15000000																																																		
20	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.67500000	,	2.95000000	,	0.00000000	,	-0.75000000	,	2.90000000	,	-0.15000000	,	-0.75000000	,	3.00000000	,	-0.15000000	,	-0.75000000	,	2.90000000	,	0.15000000	,	-0.75000000	,	3.00000000	,	0.15000000	,	-0.60000000	,	3.00000000	,	-0.15000000	,	-0.60000000	,	3.00000000	,	0.15000000	,	-0.60000000	,	2.90000000	,	-0.15000000	,	-0.60000000	,	2.90000000	,	0.15000000																																																		
21	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.56250000	,	2.95000000	,	0.00000000	,	-0.52500000	,	2.90000000	,	-0.15000000	,	-0.52500000	,	3.00000000	,	-0.15000000	,	-0.52500000	,	3.00000000	,	0.15000000	,	-0.52500000	,	2.90000000	,	0.15000000	,	-0.60000000	,	2.90000000	,	-0.15000000	,	-0.60000000	,	2.90000000	,	0.15000000	,	-0.60000000	,	3.00000000	,	-0.15000000	,	-0.60000000	,	3.00000000	,	0.15000000																																																		
22	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.60000000	,	2.65000000	,	0.07500000	,	-0.75000000	,	2.70000000	,	0.00000000	,	-0.75000000	,	2.60000000	,	0.00000000	,	-0.75000000	,	2.60000000	,	0.15000000	,	-0.75000000	,	2.70000000	,	0.15000000	,	-0.45000000	,	2.70000000	,	0.00000000	,	-0.45000000	,	2.70000000	,	0.15000000	,	-0.45000000	,	2.60000000	,	0.00000000	,	-0.45000000	,	2.60000000	,	0.15000000																																																		
23	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.65000000	,	0.07500000	,	-0.45000000	,	2.70000000	,	0.00000000	,	-0.45000000	,	2.60000000	,	0.00000000	,	-0.45000000	,	2.60000000	,	0.15000000	,	-0.45000000	,	2.70000000	,	0.15000000	,	-0.15000000	,	2.70000000	,	0.00000000	,	-0.15000000	,	2.70000000	,	0.15000000	,	-0.15000000	,	2.60000000	,	0.00000000	,	-0.15000000	,	2.60000000	,	0.15000000																																																		
24	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.65000000	,	0.07500000	,	-0.15000000	,	2.70000000	,	0.00000000	,	-0.15000000	,	2.60000000	,	0.00000000	,	-0.15000000	,	2.60000000	,	0.15000000	,	-0.15000000	,	2.70000000	,	0.15000000	,	0.15000000	,	2.70000000	,	0.00000000	,	0.15000000	,	2.70000000	,	0.15000000	,	0.15000000	,	2.60000000	,	0.00000000	,	0.15000000	,	2.60000000	,	0.15000000																																																		
25	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.65000000	,	0.07500000	,	0.15000000	,	2.70000000	,	0.00000000	,	0.15000000	,	2.60000000	,	0.00000000	,	0.15000000	,	2.60000000	,	0.15000000	,	0.15000000	,	2.70000000	,	0.15000000	,	0.45000000	,	2.70000000	,	0.00000000	,	0.45000000	,	2.70000000	,	0.15000000	,	0.45000000	,	2.60000000	,	0.00000000	,	0.45000000	,	2.60000000	,	0.15000000																																																		
26	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.60000000	,	2.65000000	,	0.07500000	,	0.45000000	,	2.70000000	,	0.00000000	,	0.45000000	,	2.60000000	,	0.00000000	,	0.45000000	,	2.60000000	,	0.15000000	,	0.45000000	,	2.70000000	,	0.15000000	,	0.75000000	,	2.70000000	,	0.00000000	,	0.75000000	,	2.70000000	,	0.15000000	,	0.75000000	,	2.60000000	,	0.00000000	,	0.75000000	,	2.60000000	,	0.15000000																																																		
27	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.60000000	,	2.65000000	,	-0.07500000	,	-0.75000000	,	2.70000000	,	-0.15000000	,	-0.75000000	,	2.60000000	,	-0.15000000	,	-0.75000000	,	2.60000000	,	0.00000000	,	-0.75000000	,	2.70000000	,	0.00000000	,	-0.45000000	,	2.70000000	,	-0.15000000	,	-0.45000000	,	2.70000000	,	0.00000000	,	-0.45000000	,	2.60000000	,	-0.15000000	,	-0.45000000	,	2.60000000	,	0.00000000																																																		
28	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.65000000	,	-0.07500000	,	-0.45000000	,	2.70000000	,	-0.15000000	,	-0.45000000	,	2.60000000	,	-0.15000000	,	-0.45000000	,	2.60000000	,	0.00000000	,	-0.45000000	,	2.70000000	,	0.00000000	,	-0.15000000	,	2.70000000	,	-0.15000000	,	-0.15000000	,	2.70000000	,	0.00000000	,	-0.15000000	,	2.60000000	,	-0.15000000	,	-0.15000000	,	2.60000000	,	0.00000000																																																		
29	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.65000000	,	-0.07500000	,	-0.15000000	,	2.70000000	,	-0.15000000	,	-0.15000000	,	2.60000000	,	-0.15000000	,	-0.15000000	,	2.60000000	,	0.00000000	,	-0.15000000	,	2.70000000	,	0.00000000	,	0.15000000	,	2.70000000	,	-0.15000000	,	0.15000000	,	2.70000000	,	0.00000000	,	0.15000000	,	2.60000000	,	-0.15000000	,	0.15000000	,	2.60000000	,	0.00000000																																																		
30	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.65000000	,	-0.07500000	,	0.15000000	,	2.70000000	,	-0.15000000	,	0.15000000	,	2.60000000	,	-0.15000000	,	0.15000000	,	2.60000000	,	0.00000000	,	0.15000000	,	2.70000000	,	0.00000000	,	0.45000000	,	2.70000000	,	-0.15000000	,	0.45000000	,	2.70000000	,	0.00000000	,	0.45000000	,	2.60000000	,	-0.15000000	,	0.45000000	,	2.60000000	,	0.00000000																																																		
31	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.60000000	,	2.65000000	,	-0.07500000	,	0.45000000	,	2.70000000	,	-0.15000000	,	0.45000000	,	2.60000000	,	-0.15000000	,	0.45000000	,	2.60000000	,	0.00000000	,	0.45000000	,	2.70000000	,	0.00000000	,	0.75000000	,	2.70000000	,	-0.15000000	,	0.75000000	,	2.70000000	,	0.00000000	,	0.75000000	,	2.60000000	,	-0.15000000	,	0.75000000	,	2.60000000	,	0.00000000																																																		
32	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.45000000	,	2.75000000	,	0.00000000	,	0.37500000	,	2.80000000	,	-0.15000000	,	0.37500000	,	2.70000000	,	-0.15000000	,	0.37500000	,	2.70000000	,	0.15000000	,	0.37500000	,	2.80000000	,	0.15000000	,	0.52500000	,	2.80000000	,	-0.15000000	,	0.52500000	,	2.80000000	,	0.15000000	,	0.52500000	,	2.70000000	,	-0.15000000	,	0.52500000	,	2.70000000	,	0.15000000																																																		
33	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.75000000	,	0.00000000	,	0.22500000	,	2.80000000	,	-0.15000000	,	0.22500000	,	2.70000000	,	-0.15000000	,	0.22500000	,	2.70000000	,	0.15000000	,	0.22500000	,	2.80000000	,	0.15000000	,	0.37500000	,	2.80000000	,	-0.15000000	,	0.37500000	,	2.80000000	,	0.15000000	,	0.37500000	,	2.70000000	,	-0.15000000	,	0.37500000	,	2.70000000	,	0.15000000																																																		
34	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.15000000	,	2.75000000	,	0.00000000	,	0.07500000	,	2.80000000	,	-0.15000000	,	0.07500000	,	2.70000000	,	-0.15000000	,	0.07500000	,	2.70000000	,	0.15000000	,	0.07500000	,	2.80000000	,	0.15000000	,	0.22500000	,	2.80000000	,	-0.15000000	,	0.22500000	,	2.80000000	,	0.15000000	,	0.22500000	,	2.70000000	,	-0.15000000	,	0.22500000	,	2.70000000	,	0.15000000																																																		
35	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.75000000	,	0.00000000	,	-0.07500000	,	2.80000000	,	-0.15000000	,	-0.07500000	,	2.70000000	,	-0.15000000	,	-0.07500000	,	2.70000000	,	0.15000000	,	-0.07500000	,	2.80000000	,	0.15000000	,	0.07500000	,	2.80000000	,	-0.15000000	,	0.07500000	,	2.80000000	,	0.15000000	,	0.07500000	,	2.70000000	,	-0.15000000	,	0.07500000	,	2.70000000	,	0.15000000																																																		
36	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.15000000	,	2.75000000	,	0.00000000	,	-0.22500000	,	2.80000000	,	-0.15000000	,	-0.22500000	,	2.70000000	,	-0.15000000	,	-0.22500000	,	2.70000000	,	0.15000000	,	-0.22500000	,	2.80000000	,	0.15000000	,	-0.07500000	,	2.80000000	,	-0.15000000	,	-0.07500000	,	2.80000000	,	0.15000000	,	-0.07500000	,	2.70000000	,	-0.15000000	,	-0.07500000	,	2.70000000	,	0.15000000																																																		
37	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.75000000	,	0.00000000	,	-0.37500000	,	2.80000000	,	-0.15000000	,	-0.37500000	,	2.70000000	,	-0.15000000	,	-0.37500000	,	2.70000000	,	0.15000000	,	-0.37500000	,	2.80000000	,	0.15000000	,	-0.22500000	,	2.80000000	,	-0.15000000	,	-0.22500000	,	2.80000000	,	0.15000000	,	-0.22500000	,	2.70000000	,	-0.15000000	,	-0.22500000	,	2.70000000	,	0.15000000																																																		
38	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.45000000	,	2.75000000	,	0.00000000	,	-0.52500000	,	2.80000000	,	-0.15000000	,	-0.52500000	,	2.70000000	,	-0.15000000	,	-0.52500000	,	2.70000000	,	0.15000000	,	-0.52500000	,	2.80000000	,	0.15000000	,	-0.37500000	,	2.80000000	,	-0.15000000	,	-0.37500000	,	2.80000000	,	0.15000000	,	-0.37500000	,	2.70000000	,	-0.15000000	,	-0.37500000	,	2.70000000	,	0.15000000																																																		
39	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.67500000	,	2.75000000	,	0.00000000	,	0.60000000	,	2.80000000	,	-0.15000000	,	0.60000000	,	2.70000000	,	-0.15000000	,	0.60000000	,	2.70000000	,	0.15000000	,	0.60000000	,	2.80000000	,	0.15000000	,	0.75000000	,	2.80000000	,	-0.15000000	,	0.75000000	,	2.80000000	,	0.15000000	,	0.75000000	,	2.70000000	,	-0.15000000	,	0.75000000	,	2.70000000	,	0.15000000																																																		
40	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.56250000	,	2.75000000	,	0.00000000	,	0.60000000	,	2.80000000	,	-0.15000000	,	0.60000000	,	2.70000000	,	-0.15000000	,	0.60000000	,	2.80000000	,	0.15000000	,	0.60000000	,	2.70000000	,	0.15000000	,	0.52500000	,	2.70000000	,	-0.15000000	,	0.52500000	,	2.70000000	,	0.15000000	,	0.52500000	,	2.80000000	,	-0.15000000	,	0.52500000	,	2.80000000	,	0.15000000																																																		
41	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.67500000	,	2.75000000	,	0.00000000	,	-0.75000000	,	2.70000000	,	-0.15000000	,	-0.75000000	,	2.80000000	,	-0.15000000	,	-0.75000000	,	2.70000000	,	0.15000000	,	-0.75000000	,	2.80000000	,	0.15000000	,	-0.60000000	,	2.80000000	,	-0.15000000	,	-0.60000000	,	2.80000000	,	0.15000000	,	-0.60000000	,	2.70000000	,	-0.15000000	,	-0.60000000	,	2.70000000	,	0.15000000																																																		
42	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.56250000	,	2.75000000	,	0.00000000	,	-0.52500000	,	2.70000000	,	-0.15000000	,	-0.52500000	,	2.80000000	,	-0.15000000	,	-0.52500000	,	2.80000000	,	0.15000000	,	-0.52500000	,	2.70000000	,	0.15000000	,	-0.60000000	,	2.70000000	,	-0.15000000	,	-0.60000000	,	2.70000000	,	0.15000000	,	-0.60000000	,	2.80000000	,	-0.15000000	,	-0.60000000	,	2.80000000	,	0.15000000																																																		
43	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.60000000	,	2.45000000	,	0.07500000	,	-0.75000000	,	2.50000000	,	0.00000000	,	-0.75000000	,	2.40000000	,	0.00000000	,	-0.75000000	,	2.40000000	,	0.15000000	,	-0.75000000	,	2.50000000	,	0.15000000	,	-0.45000000	,	2.50000000	,	0.00000000	,	-0.45000000	,	2.50000000	,	0.15000000	,	-0.45000000	,	2.40000000	,	0.00000000	,	-0.45000000	,	2.40000000	,	0.15000000																																																		
44	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.45000000	,	0.07500000	,	-0.45000000	,	2.50000000	,	0.00000000	,	-0.45000000	,	2.40000000	,	0.00000000	,	-0.45000000	,	2.40000000	,	0.15000000	,	-0.45000000	,	2.50000000	,	0.15000000	,	-0.15000000	,	2.50000000	,	0.00000000	,	-0.15000000	,	2.50000000	,	0.15000000	,	-0.15000000	,	2.40000000	,	0.00000000	,	-0.15000000	,	2.40000000	,	0.15000000																																																		
45	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.45000000	,	0.07500000	,	-0.15000000	,	2.50000000	,	0.00000000	,	-0.15000000	,	2.40000000	,	0.00000000	,	-0.15000000	,	2.40000000	,	0.15000000	,	-0.15000000	,	2.50000000	,	0.15000000	,	0.15000000	,	2.50000000	,	0.00000000	,	0.15000000	,	2.50000000	,	0.15000000	,	0.15000000	,	2.40000000	,	0.00000000	,	0.15000000	,	2.40000000	,	0.15000000																																																		
46	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.45000000	,	0.07500000	,	0.15000000	,	2.50000000	,	0.00000000	,	0.15000000	,	2.40000000	,	0.00000000	,	0.15000000	,	2.40000000	,	0.15000000	,	0.15000000	,	2.50000000	,	0.15000000	,	0.45000000	,	2.50000000	,	0.00000000	,	0.45000000	,	2.50000000	,	0.15000000	,	0.45000000	,	2.40000000	,	0.00000000	,	0.45000000	,	2.40000000	,	0.15000000																																																		
47	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.60000000	,	2.45000000	,	0.07500000	,	0.45000000	,	2.50000000	,	0.00000000	,	0.45000000	,	2.40000000	,	0.00000000	,	0.45000000	,	2.40000000	,	0.15000000	,	0.45000000	,	2.50000000	,	0.15000000	,	0.75000000	,	2.50000000	,	0.00000000	,	0.75000000	,	2.50000000	,	0.15000000	,	0.75000000	,	2.40000000	,	0.00000000	,	0.75000000	,	2.40000000	,	0.15000000																																																		
48	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.60000000	,	2.45000000	,	-0.07500000	,	-0.75000000	,	2.50000000	,	-0.15000000	,	-0.75000000	,	2.40000000	,	-0.15000000	,	-0.75000000	,	2.40000000	,	0.00000000	,	-0.75000000	,	2.50000000	,	0.00000000	,	-0.45000000	,	2.50000000	,	-0.15000000	,	-0.45000000	,	2.50000000	,	0.00000000	,	-0.45000000	,	2.40000000	,	-0.15000000	,	-0.45000000	,	2.40000000	,	0.00000000																																																		
49	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.30000000	,	2.45000000	,	-0.07500000	,	-0.45000000	,	2.50000000	,	-0.15000000	,	-0.45000000	,	2.40000000	,	-0.15000000	,	-0.45000000	,	2.40000000	,	0.00000000	,	-0.45000000	,	2.50000000	,	0.00000000	,	-0.15000000	,	2.50000000	,	-0.15000000	,	-0.15000000	,	2.50000000	,	0.00000000	,	-0.15000000	,	2.40000000	,	-0.15000000	,	-0.15000000	,	2.40000000	,	0.00000000																																																		
50	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.45000000	,	-0.07500000	,	-0.15000000	,	2.50000000	,	-0.15000000	,	-0.15000000	,	2.40000000	,	-0.15000000	,	-0.15000000	,	2.40000000	,	0.00000000	,	-0.15000000	,	2.50000000	,	0.00000000	,	0.15000000	,	2.50000000	,	-0.15000000	,	0.15000000	,	2.50000000	,	0.00000000	,	0.15000000	,	2.40000000	,	-0.15000000	,	0.15000000	,	2.40000000	,	0.00000000																																																		
51	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.45000000	,	-0.07500000	,	0.15000000	,	2.50000000	,	-0.15000000	,	0.15000000	,	2.40000000	,	-0.15000000	,	0.15000000	,	2.40000000	,	0.00000000	,	0.15000000	,	2.50000000	,	0.00000000	,	0.45000000	,	2.50000000	,	-0.15000000	,	0.45000000	,	2.50000000	,	0.00000000	,	0.45000000	,	2.40000000	,	-0.15000000	,	0.45000000	,	2.40000000	,	0.00000000																																																		
52	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.60000000	,	2.45000000	,	-0.07500000	,	0.45000000	,	2.50000000	,	-0.15000000	,	0.45000000	,	2.40000000	,	-0.15000000	,	0.45000000	,	2.40000000	,	0.00000000	,	0.45000000	,	2.50000000	,	0.00000000	,	0.75000000	,	2.50000000	,	-0.15000000	,	0.75000000	,	2.50000000	,	0.00000000	,	0.75000000	,	2.40000000	,	-0.15000000	,	0.75000000	,	2.40000000	,	0.00000000																																																		
53	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.45000000	,	2.55000000	,	0.00000000	,	0.37500000	,	2.60000000	,	-0.15000000	,	0.37500000	,	2.50000000	,	-0.15000000	,	0.37500000	,	2.50000000	,	0.15000000	,	0.37500000	,	2.60000000	,	0.15000000	,	0.52500000	,	2.60000000	,	-0.15000000	,	0.52500000	,	2.60000000	,	0.15000000	,	0.52500000	,	2.50000000	,	-0.15000000	,	0.52500000	,	2.50000000	,	0.15000000																																																		
54	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.30000000	,	2.55000000	,	0.00000000	,	0.22500000	,	2.60000000	,	-0.15000000	,	0.22500000	,	2.50000000	,	-0.15000000	,	0.22500000	,	2.50000000	,	0.15000000	,	0.22500000	,	2.60000000	,	0.15000000	,	0.37500000	,	2.60000000	,	-0.15000000	,	0.37500000	,	2.60000000	,	0.15000000	,	0.37500000	,	2.50000000	,	-0.15000000	,	0.37500000	,	2.50000000	,	0.15000000																																																		
