1	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.62000000	,	1.98000000	,	1.00000000	,	0.60711482	,	2.10086017	,	0.92499895	,	0.74220562	,	1.97196842	,	0.92499895	,	0.50508211	,	1.97119010	,	0.92499895	,	0.61746788	,	1.86396150	,	0.92499895	,	0.74220562	,	1.97196842	,	1.07499895	,	0.61746788	,	1.86396150	,	1.07499895	,	0.50508211	,	1.97119010	,	1.07499895	,	0.60711482	,	2.10086017	,	1.07499895																																																																																																																																																				
2	,	1	,	0	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	1.75000000	,	1.49000000	,	-1.70172484	,	-0.00004847	,	1.84629147	,	-1.70172484	,	-0.00004847	,	1.12499895	,	-1.70172484	,	3.49995153	,	1.12499895	,	-1.70172484	,	3.49995153	,	1.84629147	,	1.70180277	,	-0.00004847	,	1.84629147	,	1.70180277	,	3.49995153	,	1.84629147	,	1.70180277	,	-0.00004847	,	1.12499895	,	1.70180277	,	3.49995153	,	1.12499895																																																																																																																																																				
3	,	1	,	0	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	1.75000000	,	-1.49000000	,	1.70180277	,	-0.00004847	,	-1.12500105	,	1.70180277	,	-0.00004847	,	-1.84629357	,	1.70180277	,	3.49995153	,	-1.12500105	,	1.70180277	,	3.49995153	,	-1.84629357	,	-1.70172484	,	-0.00004847	,	-1.84629357	,	-1.70172484	,	3.49995153	,	-1.84629357	,	-1.70172484	,	-0.00004847	,	-1.12500105	,	-1.70172484	,	3.49995153	,	-1.12500105																																																																																																																																																				
4	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.81000000	,	1.70000000	,	1.00000000	,	-0.85037208	,	1.81983112	,	1.07499895	,	-0.92785453	,	1.64995153	,	1.07499895	,	-0.70744144	,	1.73739428	,	1.07499895	,	-0.77190123	,	1.59606676	,	1.07499895	,	-0.70744144	,	1.73739428	,	0.92499895	,	-0.77190123	,	1.59606676	,	0.92499895	,	-0.85037208	,	1.81983112	,	0.92499895	,	-0.92785453	,	1.64995153	,	0.92499895																																																																																																																																																				
5	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.73000000	,	1.85000000	,	0.90000000	,	-0.70744144	,	1.73739428	,	1.07499895	,	-0.61738995	,	1.86396150	,	1.07499895	,	-0.85037208	,	1.81983112	,	1.07499895	,	-0.74212769	,	1.97196842	,	1.07499895	,	-0.85037208	,	1.81983112	,	0.72499895	,	-0.74212769	,	1.97196842	,	0.72499895	,	-0.70744144	,	1.73739428	,	0.72499895	,	-0.61738995	,	1.86396150	,	0.72499895																																																																																																																																																				
6	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.62000000	,	1.98000000	,	1.00000000	,	-0.60703689	,	2.10086017	,	1.07499895	,	-0.74212769	,	1.97196842	,	1.07499895	,	-0.50500419	,	1.97119010	,	1.07499895	,	-0.61738995	,	1.86396150	,	1.07499895	,	-0.50500419	,	1.97119010	,	0.92499895	,	-0.61738995	,	1.86396150	,	0.92499895	,	-0.60703689	,	2.10086017	,	0.92499895	,	-0.74212769	,	1.97196842	,	0.92499895																																																																																																																																																				
7	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.48000000	,	2.08000000	,	0.90000000	,	-0.50500419	,	1.97119010	,	1.07499895	,	-0.37434948	,	2.05520129	,	1.07499895	,	-0.60703689	,	2.10086017	,	1.07499895	,	-0.44998632	,	2.20184395	,	1.07499895	,	-0.60703689	,	2.10086017	,	0.72499895	,	-0.44998632	,	2.20184395	,	0.72499895	,	-0.50500419	,	1.97119010	,	0.72499895	,	-0.37434948	,	2.05520129	,	0.72499895																																																																																																																																																				
8	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.33000000	,	2.16000000	,	1.00000000	,	-0.27665697	,	2.27126687	,	1.07499895	,	-0.44998632	,	2.20184395	,	1.07499895	,	-0.23015201	,	2.11295614	,	1.07499895	,	-0.37434948	,	2.05520129	,	1.07499895	,	-0.23015201	,	2.11295614	,	0.92499895	,	-0.37434948	,	2.05520129	,	0.92499895	,	-0.27665697	,	2.27126687	,	0.92499895	,	-0.44998632	,	2.20184395	,	0.92499895																																																																																																																																																				
9	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	-0.17000000	,	2.21000000	,	0.90000000	,	-0.27665697	,	2.27126687	,	1.07499895	,	-0.23015201	,	2.11295614	,	1.07499895	,	-0.09331869	,	2.30661771	,	1.07499895	,	-0.07762784	,	2.14236547	,	1.07499895	,	-0.09331869	,	2.30661771	,	0.72499895	,	-0.07762784	,	2.14236547	,	0.72499895	,	-0.27665697	,	2.27126687	,	0.72499895	,	-0.23015201	,	2.11295614	,	0.72499895																																																																																																																																																				
10	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.00000000	,	2.22000000	,	1.00000000	,	0.07770577	,	2.14236547	,	1.07499895	,	0.09339662	,	2.30661771	,	1.07499895	,	-0.07762784	,	2.14236547	,	1.07499895	,	-0.09331869	,	2.30661771	,	1.07499895	,	-0.07762784	,	2.14236547	,	0.92499895	,	-0.09331869	,	2.30661771	,	0.92499895	,	0.07770577	,	2.14236547	,	0.92499895	,	0.09339662	,	2.30661771	,	0.92499895																																																																																																																																																				
