1.51	,	0.1208
1.515	,	0.1225
1.52	,	0.1242
1.525	,	0.1259
1.53	,	0.1276
1.535	,	0.1292
1.54	,	0.1309
1.545	,	0.1326
1.55	,	0.1342
1.555	,	0.1358
1.56	,	0.1375
1.565	,	0.1391
1.57	,	0.1407
1.575	,	0.1423
1.58	,	0.1438
1.585	,	0.1454
1.59	,	0.1469
1.595	,	0.1485
1.6	,	0.15
1.605	,	0.1515
1.61	,	0.153
1.615	,	0.1545
1.62	,	0.1559
1.625	,	0.1574
1.63	,	0.1588
1.635	,	0.1602
1.64	,	0.1616
1.645	,	0.1629
1.65	,	0.1643
1.655	,	0.1656
1.66	,	0.1669
1.665	,	0.1682
1.67	,	0.1695
1.675	,	0.1707
1.68	,	0.1719
1.685	,	0.1731
1.69	,	0.1743
1.695	,	0.1755
1.7	,	0.1766
1.705	,	0.1777
1.71	,	0.1788
1.715	,	0.1799
1.72	,	0.1809
1.725	,	0.1819
1.73	,	0.1829
1.735	,	0.1839
1.74	,	0.1848
1.745	,	0.1857
1.75	,	0.1866
1.755	,	0.1875
1.76	,	0.1883
1.765	,	0.1891
1.77	,	0.1899
1.775	,	0.1906
1.78	,	0.1914
1.785	,	0.1921
1.79	,	0.1927
1.795	,	0.1934
1.8	,	0.194
1.805	,	0.1946
1.81	,	0.1951
1.815	,	0.1956
1.82	,	0.1961
1.825	,	0.1966
1.83	,	0.197
1.835	,	0.1974
1.84	,	0.1978
1.845	,	0.1982
1.85	,	0.1985
1.855	,	0.1988
1.86	,	0.199
1.865	,	0.1993
1.87	,	0.1995
1.875	,	0.1996
1.88	,	0.1998
1.885	,	0.1999
1.89	,	0.1999
1.895	,	0.2
1.9	,	0.2
1.905	,	0.2
1.91	,	0.1999
1.915	,	0.1997
1.92	,	0.1995
1.925	,	0.1992
1.93	,	0.1989
1.935	,	0.1985
1.94	,	0.1981
1.945	,	0.1975
1.95	,	0.197
1.955	,	0.1963
1.96	,	0.1956
1.965	,	0.1949
1.97	,	0.1941
1.975	,	0.1932
1.98	,	0.1923
1.985	,	0.1913
1.99	,	0.1902
1.995	,	0.1891
2	,	0.1879
2.005	,	0.1867
2.01	,	0.1854
2.015	,	0.1841
2.02	,	0.1827
2.025	,	0.1813
2.03	,	0.1798
2.035	,	0.1782
2.04	,	0.1766
2.045	,	0.1749
2.05	,	0.1732
2.055	,	0.1714
2.06	,	0.1696
2.065	,	0.1677
2.07	,	0.1658
2.075	,	0.1638
2.08	,	0.1618
2.085	,	0.1597
2.09	,	0.1576
2.095	,	0.1554
2.1	,	0.1532
2.105	,	0.1509
2.11	,	0.1486
2.115	,	0.1463
2.12	,	0.1439
2.125	,	0.1414
2.13	,	0.1389
2.135	,	0.1364
2.14	,	0.1338
2.145	,	0.1312
2.15	,	0.1286
2.155	,	0.1259
2.16	,	0.1231
2.165	,	0.1204
2.17	,	0.1176
2.175	,	0.1147
2.18	,	0.1118
2.185	,	0.1089
2.19	,	0.106
2.195	,	0.103
2.2	,	0.1
2.205	,	0.097
2.21	,	0.0939
2.215	,	0.0908
2.22	,	0.0877
2.225	,	0.0845
2.23	,	0.0813
2.235	,	0.0781
2.24	,	0.0749
2.245	,	0.0717
2.25	,	0.0684
2.255	,	0.0651
2.26	,	0.0618
2.265	,	0.0585
2.27	,	0.0551
2.275	,	0.0518
2.28	,	0.0484
2.285	,	0.045
2.29	,	0.0416
2.295	,	0.0382
2.3	,	0.0347
2.305	,	0.0313
2.31	,	0.0278
2.315	,	0.0244
2.32	,	0.0209
2.325	,	0.0174
2.33	,	0.014
2.335	,	0.0105
2.34	,	0.007
2.345	,	0.0035
2.35	,	0
2.355	,	-0.0035
2.36	,	-0.007
2.365	,	-0.0105
2.37	,	-0.014
2.375	,	-0.0174
2.38	,	-0.0209
2.385	,	-0.0244
2.39	,	-0.0278
2.395	,	-0.0313
2.4	,	-0.0347
2.405	,	-0.0382
2.41	,	-0.0416
2.415	,	-0.045
2.42	,	-0.0484
2.425	,	-0.0518
2.43	,	-0.0551
2.435	,	-0.0585
2.44	,	-0.0618
2.445	,	-0.0651
2.45	,	-0.0684
2.455	,	-0.0717
2.46	,	-0.0749
2.465	,	-0.0781
2.47	,	-0.0813
2.475	,	-0.0845
2.48	,	-0.0877
2.485	,	-0.0908
2.49	,	-0.0939
2.495	,	-0.097
2.5	,	-0.1
2.505	,	-0.103
2.51	,	-0.106
2.515	,	-0.1089
2.52	,	-0.1118
2.525	,	-0.1147
2.53	,	-0.1176
2.535	,	-0.1204
2.54	,	-0.1231
2.545	,	-0.1259
2.55	,	-0.1286
2.555	,	-0.1312
2.56	,	-0.1338
2.565	,	-0.1364
2.57	,	-0.1389
2.575	,	-0.1414
2.58	,	-0.1439
2.585	,	-0.1463
2.59	,	-0.1486
2.595	,	-0.1509
2.6	,	-0.1532
2.605	,	-0.1554
2.61	,	-0.1576
2.615	,	-0.1597
2.62	,	-0.1618
2.625	,	-0.1638
2.63	,	-0.1658
2.635	,	-0.1677
2.64	,	-0.1696
2.645	,	-0.1714
2.65	,	-0.1732
2.655	,	-0.1749
2.66	,	-0.1766
2.665	,	-0.1782
2.67	,	-0.1798
2.675	,	-0.1813
2.68	,	-0.1827
2.685	,	-0.1841
2.69	,	-0.1854
2.695	,	-0.1867
2.7	,	-0.1879
2.705	,	-0.1891
2.71	,	-0.1902
2.715	,	-0.1913
2.72	,	-0.1923
2.725	,	-0.1932
2.73	,	-0.1941
2.735	,	-0.1949
2.74	,	-0.1956
2.745	,	-0.1963
2.75	,	-0.197
2.755	,	-0.1975
2.76	,	-0.1981
2.765	,	-0.1985
2.77	,	-0.1989
2.775	,	-0.1992
2.78	,	-0.1995
2.785	,	-0.1997
2.79	,	-0.1999
2.795	,	-0.2
2.8	,	-0.2
2.805	,	-0.2
2.81	,	-0.1999
2.815	,	-0.1997
2.82	,	-0.1995
2.825	,	-0.1992
2.83	,	-0.1989
2.835	,	-0.1985
2.84	,	-0.1981
2.845	,	-0.1975
2.85	,	-0.197
2.855	,	-0.1963
2.86	,	-0.1956
2.865	,	-0.1949
2.87	,	-0.1941
2.875	,	-0.1932
2.88	,	-0.1923
2.885	,	-0.1913
2.89	,	-0.1902
2.895	,	-0.1891
2.9	,	-0.1879
2.905	,	-0.1867
2.91	,	-0.1854
2.915	,	-0.1841
2.92	,	-0.1827
2.925	,	-0.1813
2.93	,	-0.1798
2.935	,	-0.1782
2.94	,	-0.1766
2.945	,	-0.1749
2.95	,	-0.1732
2.955	,	-0.1714
2.96	,	-0.1696
2.965	,	-0.1677
2.97	,	-0.1658
2.975	,	-0.1638
2.98	,	-0.1618
2.985	,	-0.1597
2.99	,	-0.1576
2.995	,	-0.1554
3	,	-0.1532
3.005	,	-0.1509
3.01	,	-0.1486
3.015	,	-0.1463
3.02	,	-0.1439
3.025	,	-0.1414
3.03	,	-0.1389
3.035	,	-0.1364
3.04	,	-0.1338
3.045	,	-0.1312
3.05	,	-0.1286
3.055	,	-0.1259
3.06	,	-0.1231
3.065	,	-0.1204
3.07	,	-0.1176
3.075	,	-0.1147
3.08	,	-0.1118
3.085	,	-0.1089
3.09	,	-0.106
3.095	,	-0.103
3.1	,	-0.1
3.105	,	-0.097
3.11	,	-0.0939
3.115	,	-0.0908
3.12	,	-0.0877
3.125	,	-0.0845
3.13	,	-0.0813
3.135	,	-0.0781
3.14	,	-0.0749
3.145	,	-0.0717
3.15	,	-0.0684
3.155	,	-0.0651
3.16	,	-0.0618
3.165	,	-0.0585
3.17	,	-0.0551
3.175	,	-0.0518
3.18	,	-0.0484
3.185	,	-0.045
3.19	,	-0.0416
3.195	,	-0.0382
3.2	,	-0.0347
3.205	,	-0.0313
3.21	,	-0.0278
3.215	,	-0.0244
3.22	,	-0.0209
3.225	,	-0.0174
3.23	,	-0.014
3.235	,	-0.0105
3.24	,	-0.007
3.245	,	-0.0035
3.25	,	0
3.255	,	0.0035
3.26	,	0.007
3.265	,	0.0105
3.27	,	0.014
3.275	,	0.0174
3.28	,	0.0209
3.285	,	0.0244
3.29	,	0.0278
3.295	,	0.0313
3.3	,	0.0347
3.305	,	0.0382
3.31	,	0.0416
3.315	,	0.045
3.32	,	0.0484
3.325	,	0.0518
3.33	,	0.0551
3.335	,	0.0585
3.34	,	0.0618
3.345	,	0.0651
3.35	,	0.0684
3.355	,	0.0717
3.36	,	0.0749
3.365	,	0.0781
3.37	,	0.0813
3.375	,	0.0845
3.38	,	0.0877
3.385	,	0.0908
3.39	,	0.0939
3.395	,	0.097
3.4	,	0.1
3.405	,	0.103
3.41	,	0.106
3.415	,	0.1089
3.42	,	0.1118
3.425	,	0.1147
3.43	,	0.1176
3.435	,	0.1204
3.44	,	0.1231
3.445	,	0.1259
3.45	,	0.1286
3.455	,	0.1312
3.46	,	0.1338
3.465	,	0.1364
3.47	,	0.1389
3.475	,	0.1414
3.48	,	0.1439
3.485	,	0.1463
3.49	,	0.1486
3.495	,	0.1509
3.5	,	0.1532
3.505	,	0.1554
3.51	,	0.1576
3.515	,	0.1597
3.52	,	0.1618
3.525	,	0.1638
3.53	,	0.1658
3.535	,	0.1677
3.54	,	0.1696
3.545	,	0.1714
3.55	,	0.1732
3.555	,	0.1749
3.56	,	0.1766
3.565	,	0.1782
3.57	,	0.1798
3.575	,	0.1813
3.58	,	0.1827
3.585	,	0.1841
3.59	,	0.1854
3.595	,	0.1867
3.6	,	0.1879
3.605	,	0.1891
3.61	,	0.1902
3.615	,	0.1913
3.62	,	0.1923
3.625	,	0.1932
3.63	,	0.1941
3.635	,	0.1949
3.64	,	0.1956
3.645	,	0.1963
3.65	,	0.197
3.655	,	0.1975
3.66	,	0.1981
3.665	,	0.1985
3.67	,	0.1989
3.675	,	0.1992
3.68	,	0.1995
3.685	,	0.1997
3.69	,	0.1999
3.695	,	0.2
3.7	,	0.2
3.705	,	0.2
3.71	,	0.1999
3.715	,	0.1997
3.72	,	0.1995
3.725	,	0.1992
3.73	,	0.1989
3.735	,	0.1985
3.74	,	0.1981
3.745	,	0.1975
3.75	,	0.197
3.755	,	0.1963
3.76	,	0.1956
3.765	,	0.1949
3.77	,	0.1941
3.775	,	0.1932
3.78	,	0.1923
3.785	,	0.1913
3.79	,	0.1902
3.795	,	0.1891
3.8	,	0.1879
3.805	,	0.1867
3.81	,	0.1854
3.815	,	0.1841
3.82	,	0.1827
3.825	,	0.1813
3.83	,	0.1798
3.835	,	0.1782
3.84	,	0.1766
3.845	,	0.1749
3.85	,	0.1732
3.855	,	0.1714
3.86	,	0.1696
3.865	,	0.1677
3.87	,	0.1658
3.875	,	0.1638
3.88	,	0.1618
3.885	,	0.1597
3.89	,	0.1576
3.895	,	0.1554
3.9	,	0.1532
3.905	,	0.1509
3.91	,	0.1486
3.915	,	0.1463
3.92	,	0.1439
3.925	,	0.1414
3.93	,	0.1389
3.935	,	0.1364
3.94	,	0.1338
3.945	,	0.1312
3.95	,	0.1286
3.955	,	0.1259
3.96	,	0.1231
3.965	,	0.1204
3.97	,	0.1176
3.975	,	0.1147
3.98	,	0.1118
3.985	,	0.1089
3.99	,	0.106
3.995	,	0.103
4	,	0.1
4.005	,	0.097
4.01	,	0.0939
4.015	,	0.0908
4.02	,	0.0877
4.025	,	0.0845
4.03	,	0.0813
4.035	,	0.0781
4.04	,	0.0749
4.045	,	0.0717
4.05	,	0.0684
4.055	,	0.0651
4.06	,	0.0618
4.065	,	0.0585
4.07	,	0.0551
4.075	,	0.0518
4.08	,	0.0484
4.085	,	0.045
4.09	,	0.0416
4.095	,	0.0382
4.1	,	0.0347
4.105	,	0.0313
4.11	,	0.0278
4.115	,	0.0244
4.12	,	0.0209
4.125	,	0.0174
4.13	,	0.014
4.135	,	0.0105
4.14	,	0.007
4.145	,	0.0035
4.15	,	0
4.155	,	-0.0035
4.16	,	-0.007
4.165	,	-0.0105
4.17	,	-0.014
4.175	,	-0.0174
4.18	,	-0.0209
4.185	,	-0.0244
4.19	,	-0.0278
4.195	,	-0.0313
4.2	,	-0.0347
4.205	,	-0.0382
4.21	,	-0.0416
4.215	,	-0.045
4.22	,	-0.0484
4.225	,	-0.0518
4.23	,	-0.0551
4.235	,	-0.0585
4.24	,	-0.0618
4.245	,	-0.0651
4.25	,	-0.0684
4.255	,	-0.0717
4.26	,	-0.0749
4.265	,	-0.0781
4.27	,	-0.0813
4.275	,	-0.0845
4.28	,	-0.0877
4.285	,	-0.0908
4.29	,	-0.0939
4.295	,	-0.097
4.3	,	-0.1
4.305	,	-0.103
4.31	,	-0.106
4.315	,	-0.1089
4.32	,	-0.1118
4.325	,	-0.1147
4.33	,	-0.1176
4.335	,	-0.1204
4.34	,	-0.1231
4.345	,	-0.1259
4.35	,	-0.1286
4.355	,	-0.1312
4.36	,	-0.1338
4.365	,	-0.1364
4.37	,	-0.1389
4.375	,	-0.1414
4.38	,	-0.1439
4.385	,	-0.1463
4.39	,	-0.1486
4.395	,	-0.1509
4.4	,	-0.1532
4.405	,	-0.1554
4.41	,	-0.1576
4.415	,	-0.1597
4.42	,	-0.1618
4.425	,	-0.1638
4.43	,	-0.1658
4.435	,	-0.1677
4.44	,	-0.1696
4.445	,	-0.1714
4.45	,	-0.1732
4.455	,	-0.1749
4.46	,	-0.1766
4.465	,	-0.1782
4.47	,	-0.1798
4.475	,	-0.1813
4.48	,	-0.1827
4.485	,	-0.1841
4.49	,	-0.1854
4.495	,	-0.1867
4.5	,	-0.1879
4.505	,	-0.1891
4.51	,	-0.1902
4.515	,	-0.1913
4.52	,	-0.1923
4.525	,	-0.1932
4.53	,	-0.1941
4.535	,	-0.1949
4.54	,	-0.1956
4.545	,	-0.1963
4.55	,	-0.197
4.555	,	-0.1975
4.56	,	-0.1981
4.565	,	-0.1985
4.57	,	-0.1989
4.575	,	-0.1992
4.58	,	-0.1995
4.585	,	-0.1997
4.59	,	-0.1999
4.595	,	-0.2
4.6	,	-0.2
4.605	,	-0.2
4.61	,	-0.1999
4.615	,	-0.1997
4.62	,	-0.1995
4.625	,	-0.1992
4.63	,	-0.1989
4.635	,	-0.1985
4.64	,	-0.1981
4.645	,	-0.1975
4.65	,	-0.197
4.655	,	-0.1963
4.66	,	-0.1956
4.665	,	-0.1949
4.67	,	-0.1941
4.675	,	-0.1932
4.68	,	-0.1923
4.685	,	-0.1913
4.69	,	-0.1902
4.695	,	-0.1891
4.7	,	-0.1879
4.705	,	-0.1867
4.71	,	-0.1854
4.715	,	-0.1841
4.72	,	-0.1827
4.725	,	-0.1813
4.73	,	-0.1798
4.735	,	-0.1782
4.74	,	-0.1766
4.745	,	-0.1749
4.75	,	-0.1732
4.755	,	-0.1714
4.76	,	-0.1696
4.765	,	-0.1677
4.77	,	-0.1658
4.775	,	-0.1638
4.78	,	-0.1618
4.785	,	-0.1597
4.79	,	-0.1576
4.795	,	-0.1554
4.8	,	-0.1532
4.805	,	-0.1509
4.81	,	-0.1486
4.815	,	-0.1463
4.82	,	-0.1439
4.825	,	-0.1414
4.83	,	-0.1389
4.835	,	-0.1364
4.84	,	-0.1338
4.845	,	-0.1312
4.85	,	-0.1286
4.855	,	-0.1259
4.86	,	-0.1231
4.865	,	-0.1204
4.87	,	-0.1176
4.875	,	-0.1147
4.88	,	-0.1118
4.885	,	-0.1089
4.89	,	-0.106
4.895	,	-0.103
4.9	,	-0.1
4.905	,	-0.097
4.91	,	-0.0939
4.915	,	-0.0908
4.92	,	-0.0877
4.925	,	-0.0845
4.93	,	-0.0813
4.935	,	-0.0781
4.94	,	-0.0749
4.945	,	-0.0717
4.95	,	-0.0684
4.955	,	-0.0651
4.96	,	-0.0618
4.965	,	-0.0585
4.97	,	-0.0551
4.975	,	-0.0518
4.98	,	-0.0484
4.985	,	-0.045
4.99	,	-0.0416
4.995	,	-0.0382
5	,	-0.0347
5.005	,	-0.0313
5.01	,	-0.0278
5.015	,	-0.0244
5.02	,	-0.0209
5.025	,	-0.0174
5.03	,	-0.014
5.035	,	-0.0105
5.04	,	-0.007
5.045	,	-0.0035
5.05	,	0
5.055	,	0.0035
5.06	,	0.007
5.065	,	0.0105
5.07	,	0.014
5.075	,	0.0174
5.08	,	0.0209
5.085	,	0.0244
5.09	,	0.0278
5.095	,	0.0313
5.1	,	0.0347
5.105	,	0.0382
5.11	,	0.0416
5.115	,	0.045
5.12	,	0.0484
5.125	,	0.0518
5.13	,	0.0551
5.135	,	0.0585
5.14	,	0.0618
5.145	,	0.0651
5.15	,	0.0684
5.155	,	0.0717
5.16	,	0.0749
5.165	,	0.0781
5.17	,	0.0813
5.175	,	0.0845
5.18	,	0.0877
5.185	,	0.0908
5.19	,	0.0939
5.195	,	0.097
5.2	,	0.1
5.205	,	0.103
5.21	,	0.106
5.215	,	0.1089
5.22	,	0.1118
5.225	,	0.1147
5.23	,	0.1176
5.235	,	0.1204
5.24	,	0.1231
5.245	,	0.1259
5.25	,	0.1286
5.255	,	0.1312
5.26	,	0.1338
5.265	,	0.1364
5.27	,	0.1389
5.275	,	0.1414
5.28	,	0.1439
5.285	,	0.1463
5.29	,	0.1486
5.295	,	0.1509
5.3	,	0.1532
5.305	,	0.1554
5.31	,	0.1576
5.315	,	0.1597
5.32	,	0.1618
5.325	,	0.1638
5.33	,	0.1658
5.335	,	0.1677
5.34	,	0.1696
5.345	,	0.1714
5.35	,	0.1732
5.355	,	0.1749
5.36	,	0.1766
5.365	,	0.1782
5.37	,	0.1798
5.375	,	0.1813
5.38	,	0.1827
5.385	,	0.1841
5.39	,	0.1854
5.395	,	0.1867
5.4	,	0.1879
5.405	,	0.1891
5.41	,	0.1902
5.415	,	0.1913
5.42	,	0.1923
5.425	,	0.1932
5.43	,	0.1941
5.435	,	0.1949
5.44	,	0.1956
5.445	,	0.1963
5.45	,	0.197
5.455	,	0.1975
5.46	,	0.1981
5.465	,	0.1985
5.47	,	0.1989
5.475	,	0.1992
5.48	,	0.1995
5.485	,	0.1997
5.49	,	0.1999
5.495	,	0.2
5.5	,	0.2
5.505	,	0.2
5.51	,	0.1999
5.515	,	0.1997
5.52	,	0.1995
5.525	,	0.1992
5.53	,	0.1989
5.535	,	0.1985
5.54	,	0.1981
5.545	,	0.1975
5.55	,	0.197
5.555	,	0.1963
5.56	,	0.1956
5.565	,	0.1949
5.57	,	0.1941
5.575	,	0.1932
5.58	,	0.1923
5.585	,	0.1913
5.59	,	0.1902
5.595	,	0.1891
5.6	,	0.1879
5.605	,	0.1867
5.61	,	0.1854
5.615	,	0.1841
5.62	,	0.1827
5.625	,	0.1813
5.63	,	0.1798
5.635	,	0.1782
5.64	,	0.1766
5.645	,	0.1749
5.65	,	0.1732
5.655	,	0.1714
5.66	,	0.1696
5.665	,	0.1677
5.67	,	0.1658
5.675	,	0.1638
5.68	,	0.1618
5.685	,	0.1597
5.69	,	0.1576
5.695	,	0.1554
5.7	,	0.1532
5.705	,	0.1509
5.71	,	0.1486
5.715	,	0.1463
5.72	,	0.1439
5.725	,	0.1414
5.73	,	0.1389
5.735	,	0.1364
5.74	,	0.1338
5.745	,	0.1312
5.75	,	0.1286
5.755	,	0.1259
5.76	,	0.1231
5.765	,	0.1204
5.77	,	0.1176
5.775	,	0.1147
5.78	,	0.1118
5.785	,	0.1089
5.79	,	0.106
5.795	,	0.103
5.8	,	0.1
5.805	,	0.097
5.81	,	0.0939
5.815	,	0.0908
5.82	,	0.0877
5.825	,	0.0845
5.83	,	0.0813
5.835	,	0.0781
5.84	,	0.0749
5.845	,	0.0717
5.85	,	0.0684
5.855	,	0.0651
5.86	,	0.0618
5.865	,	0.0585
5.87	,	0.0551
5.875	,	0.0518
5.88	,	0.0484
5.885	,	0.045
5.89	,	0.0416
5.895	,	0.0382
5.9	,	0.0347
5.905	,	0.0313
5.91	,	0.0278
5.915	,	0.0244
5.92	,	0.0209
5.925	,	0.0174
5.93	,	0.014
5.935	,	0.0105
5.94	,	0.007
5.945	,	0.0035
5.95	,	0
5.955	,	-0.0035
5.96	,	-0.007
5.965	,	-0.0105
5.97	,	-0.014
5.975	,	-0.0174
5.98	,	-0.0209
5.985	,	-0.0244
5.99	,	-0.0278
5.995	,	-0.0313
6	,	-0.0347
6.005	,	-0.0382
6.01	,	-0.0416
6.015	,	-0.045
6.02	,	-0.0484
6.025	,	-0.0518
6.03	,	-0.0551
6.035	,	-0.0585
6.04	,	-0.0618
6.045	,	-0.0651
6.05	,	-0.0684
6.055	,	-0.0717
6.06	,	-0.0749
6.065	,	-0.0781
6.07	,	-0.0813
6.075	,	-0.0845
6.08	,	-0.0877
6.085	,	-0.0908
6.09	,	-0.0939
6.095	,	-0.097
6.1	,	-0.1
6.105	,	-0.103
6.11	,	-0.106
6.115	,	-0.1089
6.12	,	-0.1118
6.125	,	-0.1147
6.13	,	-0.1176
6.135	,	-0.1204
6.14	,	-0.1231
6.145	,	-0.1259
6.15	,	-0.1286
6.155	,	-0.1312
6.16	,	-0.1338
6.165	,	-0.1364
6.17	,	-0.1389
6.175	,	-0.1414
6.18	,	-0.1439
6.185	,	-0.1463
6.19	,	-0.1486
6.195	,	-0.1509
6.2	,	-0.1532
6.205	,	-0.1554
6.21	,	-0.1576
6.215	,	-0.1597
6.22	,	-0.1618
6.225	,	-0.1638
6.23	,	-0.1658
6.235	,	-0.1677
6.24	,	-0.1696
6.245	,	-0.1714
6.25	,	-0.1732
6.255	,	-0.1749
6.26	,	-0.1766
6.265	,	-0.1782
6.27	,	-0.1798
6.275	,	-0.1813
6.28	,	-0.1827
6.285	,	-0.1841
6.29	,	-0.1854
6.295	,	-0.1867
6.3	,	-0.1879
6.305	,	-0.1891
6.31	,	-0.1902
6.315	,	-0.1913
6.32	,	-0.1923
6.325	,	-0.1932
6.33	,	-0.1941
6.335	,	-0.1949
6.34	,	-0.1956
6.345	,	-0.1963
6.35	,	-0.197
6.355	,	-0.1975
6.36	,	-0.1981
6.365	,	-0.1985
6.37	,	-0.1989
6.375	,	-0.1992
6.38	,	-0.1995
6.385	,	-0.1997
6.39	,	-0.1999
6.395	,	-0.2
6.4	,	-0.2
6.405	,	-0.2
6.41	,	-0.1999
6.415	,	-0.1999
6.42	,	-0.1998
6.425	,	-0.1996
6.43	,	-0.1995
6.435	,	-0.1993
6.44	,	-0.199
6.445	,	-0.1988
6.45	,	-0.1985
6.455	,	-0.1982
6.46	,	-0.1978
6.465	,	-0.1974
6.47	,	-0.197
6.475	,	-0.1966
6.48	,	-0.1961
6.485	,	-0.1956
