2.290	-0.0006691
2.295	-0.0006693
2.300	-0.0006695
2.305	-0.0006697
2.310	-0.0006699
2.315	-0.0006701
2.320	-0.0006703
2.325	-0.0006706
2.330	-0.0006708
2.335	-0.0006710
2.340	-0.0006712
2.345	-0.0006714
2.350	-0.0006716
2.355	-0.0006718
2.360	-0.0006720
2.365	-0.0006722
2.370	-0.0006724
2.375	-0.0006726
2.380	-0.0006728
2.385	-0.0006730
2.390	-0.0006732
2.395	-0.0006734
2.400	-0.0006736
2.405	-0.0006738
2.410	-0.0006740
2.415	-0.0006742
2.420	-0.0006744
2.425	-0.0006746
2.430	-0.0006748
2.435	-0.0006750
2.440	-0.0006752
2.445	-0.0006754
2.450	-0.0006756
2.455	-0.0006758
2.460	-0.0006760
2.465	-0.0006761
2.470	-0.0006763
2.475	-0.0006765
2.480	-0.0006767
2.485	-0.0006769
2.490	-0.0006771
2.495	-0.0006773
2.500	-0.0006775
2.505	-0.0006777
2.510	-0.0006779
2.515	-0.0006781
2.520	-0.0006782
2.525	-0.0006784
2.530	-0.0006786
2.535	-0.0006788
2.540	-0.0006790
2.545	-0.0006792
2.550	-0.0006793
2.555	-0.0006795
2.560	-0.0006797
2.565	-0.0006799
2.570	-0.0006801
2.575	-0.0006802
2.580	-0.0006804
2.585	-0.0006806
2.590	-0.0006808
2.595	-0.0006809
2.600	-0.0006811
2.605	-0.0006813
2.610	-0.0006814
2.615	-0.0006816
2.620	-0.0006818
2.625	-0.0006819
2.630	-0.0006821
2.635	-0.0006823
2.640	-0.0006824
2.645	-0.0006826
2.650	-0.0006828
2.655	-0.0006829
2.660	-0.0006831
2.665	-0.0006833
2.670	-0.0006834
2.675	-0.0006836
2.680	-0.0006837
2.685	-0.0006839
2.690	-0.0006841
2.695	-0.0006842
2.700	-0.0006844
2.705	-0.0006845
2.710	-0.0006847
2.715	-0.0006848
2.720	-0.0006850
2.725	-0.0006851
2.730	-0.0006853
2.735	-0.0006855
2.740	-0.0006856
2.745	-0.0006858
2.750	-0.0006859
2.755	-0.0006860
2.760	-0.0006862
2.765	-0.0006863
2.770	-0.0006865
2.775	-0.0006866
2.780	-0.0006868
2.785	-0.0006869
2.790	-0.0006871
2.795	-0.0006872
2.800	-0.0006873
2.805	-0.0006875
2.810	-0.0006876
2.815	-0.0006878
2.820	-0.0006879
2.825	-0.0006880
2.830	-0.0006882
2.835	-0.0006883
2.840	-0.0006885
2.845	-0.0006886
2.850	-0.0006887
2.855	-0.0006889
2.860	-0.0006890
2.865	-0.0006891
2.870	-0.0006893
2.875	-0.0006894
2.880	-0.0006895
2.885	-0.0006897
2.890	-0.0006898
2.895	-0.0006899
2.900	-0.0006900
2.905	-0.0006902
2.910	-0.0006903
2.915	-0.0006904
2.920	-0.0006905
2.925	-0.0006907
2.930	-0.0006908
2.935	-0.0006909
2.940	-0.0006910
2.945	-0.0006911
2.950	-0.0006913
2.955	-0.0006914
2.960	-0.0006915
2.965	-0.0006916
2.970	-0.0006917
2.975	-0.0006918
2.980	-0.0006919
2.985	-0.0006921
2.990	-0.0006922
2.995	-0.0006923
3.000	-0.0006924
3.005	-0.0006925
3.010	-0.0006926
3.015	-0.0006927
3.020	-0.0006928
3.025	-0.0006929
3.030	-0.0006930
3.035	-0.0006931
3.040	-0.0006932
3.045	-0.0006933
3.050	-0.0006934
3.055	-0.0006935
3.060	-0.0006936
3.065	-0.0006937
3.070	-0.0006938
3.075	-0.0006939
3.080	-0.0006940
3.085	-0.0006941
3.090	-0.0006942
3.095	-0.0006943
3.100	-0.0006944
3.105	-0.0006945
3.110	-0.0006946
3.115	-0.0006947
3.120	-0.0006948
3.125	-0.0006948
3.130	-0.0006949
3.135	-0.0006950
3.140	-0.0006951
3.145	-0.0006952
3.150	-0.0006953
3.155	-0.0006954
3.160	-0.0006955
3.165	-0.0006955
3.170	-0.0006956
3.175	-0.0006957
3.180	-0.0006958
3.185	-0.0006959
3.190	-0.0006959
3.195	-0.0006960
3.200	-0.0006961
3.205	-0.0006962
3.210	-0.0006963
3.215	-0.0006963
3.220	-0.0006964
3.225	-0.0006965
3.230	-0.0006966
3.235	-0.0006966
3.240	-0.0006967
3.245	-0.0006968
3.250	-0.0006968
3.255	-0.0006969
3.260	-0.0006970
3.265	-0.0006970
3.270	-0.0006971
3.275	-0.0006972
3.280	-0.0006972
3.285	-0.0006973
3.290	-0.0006974
3.295	-0.0006974
3.300	-0.0006975
3.305	-0.0006976
3.310	-0.0006976
3.315	-0.0006977
3.320	-0.0006977
3.325	-0.0006978
3.330	-0.0006979
3.335	-0.0006979
3.340	-0.0006980
3.345	-0.0006980
3.350	-0.0006981
3.355	-0.0006981
3.360	-0.0006982
3.365	-0.0006982
3.370	-0.0006983
3.375	-0.0006983
3.380	-0.0006984
3.385	-0.0006984
3.390	-0.0006985
3.395	-0.0006985
3.400	-0.0006986
3.405	-0.0006986
3.410	-0.0006987
3.415	-0.0006987
3.420	-0.0006987
3.425	-0.0006988
3.430	-0.0006988
3.435	-0.0006988
3.440	-0.0006989
3.445	-0.0006989
3.450	-0.0006989
3.455	-0.0006990
3.460	-0.0006990
3.465	-0.0006990
3.470	-0.0006991
3.475	-0.0006991
3.480	-0.0006991
3.485	-0.0006992
3.490	-0.0006992
3.495	-0.0006992
3.500	-0.0006992
3.505	-0.0006992
3.510	-0.0006993
3.515	-0.0006993
3.520	-0.0006993
3.525	-0.0006993
3.530	-0.0006993
3.535	-0.0006993
3.540	-0.0006994
3.545	-0.0006994
3.550	-0.0006994
3.555	-0.0006994
3.560	-0.0006994
3.565	-0.0006994
3.570	-0.0006994
3.575	-0.0006994
3.580	-0.0006994
3.585	-0.0006994
3.590	-0.0006994
3.595	-0.0006994
3.600	-0.0006994
3.605	-0.0006994
3.610	-0.0006994
3.615	-0.0006994
3.620	-0.0006994
3.625	-0.0006994
3.630	-0.0006994
3.635	-0.0006994
3.640	-0.0006994
3.645	-0.0006994
3.650	-0.0006994
3.655	-0.0006993
3.660	-0.0006993
3.665	-0.0006993
3.670	-0.0006993
3.675	-0.0006993
3.680	-0.0006993
3.685	-0.0006993
3.690	-0.0006992
3.695	-0.0006992
3.700	-0.0006992
3.705	-0.0006992
3.710	-0.0006991
3.715	-0.0006991
3.720	-0.0006991
3.725	-0.0006991
3.730	-0.0006990
3.735	-0.0006990
3.740	-0.0006990
3.745	-0.0006989
3.750	-0.0006989
3.755	-0.0006989
3.760	-0.0006988
3.765	-0.0006988
3.770	-0.0006987
3.775	-0.0006987
3.780	-0.0006987
3.785	-0.0006986
3.790	-0.0006986
3.795	-0.0006985
3.800	-0.0006985
3.805	-0.0006984
3.810	-0.0006984
3.815	-0.0006983
3.820	-0.0006982
3.825	-0.0006982
3.830	-0.0006981
3.835	-0.0006981
3.840	-0.0006980
3.845	-0.0006979
3.850	-0.0006979
3.855	-0.0006978
3.860	-0.0006977
3.865	-0.0006977
3.870	-0.0006976
3.875	-0.0006975
3.880	-0.0006975
3.885	-0.0006974
3.890	-0.0006973
3.895	-0.0006973
3.900	-0.0006972
3.905	-0.0006971
3.910	-0.0006970
3.915	-0.0006969
3.920	-0.0006968
3.925	-0.0006968
3.930	-0.0006967
3.935	-0.0006966
3.940	-0.0006965
3.945	-0.0006964
3.950	-0.0006963
3.955	-0.0006962
3.960	-0.0006961
3.965	-0.0006961
3.970	-0.0006960
3.975	-0.0006959
3.980	-0.0006958
3.985	-0.0006957
3.990	-0.0006956
3.995	-0.0006955
4.000	-0.0006954
4.005	-0.0006953
4.010	-0.0006952
4.015	-0.0006951
4.020	-0.0006950
4.025	-0.0006948
4.030	-0.0006947
4.035	-0.0006946
4.040	-0.0006945
4.045	-0.0006944
4.050	-0.0006943
4.055	-0.0006942
4.060	-0.0006941
4.065	-0.0006939
4.070	-0.0006938
4.075	-0.0006937
4.080	-0.0006936
4.085	-0.0006934
4.090	-0.0006933
4.095	-0.0006932
4.100	-0.0006931
4.105	-0.0006929
4.110	-0.0006928
4.115	-0.0006927
4.120	-0.0006925
4.125	-0.0006924
4.130	-0.0006923
4.135	-0.0006922
4.140	-0.0006920
4.145	-0.0006919
4.150	-0.0006917
4.155	-0.0006916
4.160	-0.0006915
4.165	-0.0006913
4.170	-0.0006912
4.175	-0.0006910
4.180	-0.0006909
4.185	-0.0006907
4.190	-0.0006906
4.195	-0.0006904
4.200	-0.0006903
4.205	-0.0006901
4.210	-0.0006900
4.215	-0.0006898
4.220	-0.0006897
4.225	-0.0006895
4.230	-0.0006893
4.235	-0.0006892
4.240	-0.0006890
4.245	-0.0006889
4.250	-0.0006887
4.255	-0.0006885
4.260	-0.0006884
4.265	-0.0006882
4.270	-0.0006880
4.275	-0.0006878
4.280	-0.0006877
4.285	-0.0006875
4.290	-0.0006873
4.295	-0.0006871
4.300	-0.0006870
4.305	-0.0006868
4.310	-0.0006866
4.315	-0.0006864
4.320	-0.0006862
4.325	-0.0006860
4.330	-0.0006859
4.335	-0.0006857
4.340	-0.0006855
4.345	-0.0006853
4.350	-0.0006851
4.355	-0.0006849
4.360	-0.0006847
4.365	-0.0006845
4.370	-0.0006843
4.375	-0.0006841
4.380	-0.0006839
4.385	-0.0006837
4.390	-0.0006835
4.395	-0.0006833
4.400	-0.0006830
4.405	-0.0006828
4.410	-0.0006826
4.415	-0.0006824
4.420	-0.0006822
4.425	-0.0006820
4.430	-0.0006818
4.435	-0.0006815
4.440	-0.0006813
4.445	-0.0006811
4.450	-0.0006809
4.455	-0.0006807
4.460	-0.0006804
4.465	-0.0006802
4.470	-0.0006800
4.475	-0.0006798
4.480	-0.0006795
4.485	-0.0006793
4.490	-0.0006791
4.495	-0.0006788
4.500	-0.0006786
4.505	-0.0006783
4.510	-0.0006781
4.515	-0.0006779
4.520	-0.0006776
4.525	-0.0006774
4.530	-0.0006771
4.535	-0.0006769
4.540	-0.0006766
4.545	-0.0006764
4.550	-0.0006761
4.555	-0.0006759
4.560	-0.0006756
4.565	-0.0006754
4.570	-0.0006751
4.575	-0.0006749
4.580	-0.0006746
4.585	-0.0006743
4.590	-0.0006741
4.595	-0.0006738
4.600	-0.0006735
4.605	-0.0006733
4.610	-0.0006730
4.615	-0.0006727
4.620	-0.0006725
4.625	-0.0006722
4.630	-0.0006719
4.635	-0.0006716
4.640	-0.0006713
4.645	-0.0006711
4.650	-0.0006708
4.655	-0.0006705
4.660	-0.0006702
4.665	-0.0006699
4.670	-0.0006696
4.675	-0.0006694
4.680	-0.0006691
4.685	-0.0006688
4.690	-0.0006685
4.695	-0.0006682
4.700	-0.0006679
4.705	-0.0006676
4.710	-0.0006673
4.715	-0.0006670
4.720	-0.0006667
4.725	-0.0006664
4.730	-0.0006661
4.735	-0.0006658
4.740	-0.0006655
4.745	-0.0006651
4.750	-0.0006648
4.755	-0.0006645
4.760	-0.0006642
4.765	-0.0006639
4.770	-0.0006635
4.775	-0.0006632
4.780	-0.0006629
4.785	-0.0006626
4.790	-0.0006623
4.795	-0.0006619
4.800	-0.0006616
4.805	-0.0006613
4.810	-0.0006609
4.815	-0.0006606
4.820	-0.0006603
4.825	-0.0006599
4.830	-0.0006596
4.835	-0.0006593
4.840	-0.0006589
4.845	-0.0006586
4.850	-0.0006582
4.855	-0.0006579
4.860	-0.0006575
4.865	-0.0006571
4.870	-0.0006568
4.875	-0.0006564
4.880	-0.0006561
4.885	-0.0006557
4.890	-0.0006553
4.895	-0.0006550
4.900	-0.0006546
4.905	-0.0006542
4.910	-0.0006539
4.915	-0.0006535
4.920	-0.0006531
4.925	-0.0006528
4.930	-0.0006524
4.935	-0.0006520
4.940	-0.0006516
4.945	-0.0006512
4.950	-0.0006508
4.955	-0.0006504
4.960	-0.0006501
4.965	-0.0006497
4.970	-0.0006493
4.975	-0.0006489
4.980	-0.0006485
4.985	-0.0006481
4.990	-0.0006477
4.995	-0.0006472
5.000	-0.0006468
5.005	-0.0006464
5.010	-0.0006460
5.015	-0.0006456
5.020	-0.0006452
5.025	-0.0006448
5.030	-0.0006444
5.035	-0.0006439
5.040	-0.0006435
5.045	-0.0006431
5.050	-0.0006427
5.055	-0.0006423
5.060	-0.0006418
5.065	-0.0006414
5.070	-0.0006410
5.075	-0.0006405
5.080	-0.0006401
5.085	-0.0006397
5.090	-0.0006392
5.095	-0.0006388
5.100	-0.0006383
5.105	-0.0006379
5.110	-0.0006374
5.115	-0.0006370
5.120	-0.0006365
5.125	-0.0006361
5.130	-0.0006356
5.135	-0.0006352
5.140	-0.0006347
5.145	-0.0006343
5.150	-0.0006338
5.155	-0.0006333
5.160	-0.0006329
5.165	-0.0006324
5.170	-0.0006320
5.175	-0.0006315
5.180	-0.0006310
5.185	-0.0006305
5.190	-0.0006301
5.195	-0.0006296
5.200	-0.0006291
5.205	-0.0006286
5.210	-0.0006281
5.215	-0.0006277
5.220	-0.0006272
5.225	-0.0006267
5.230	-0.0006262
5.235	-0.0006257
5.240	-0.0006252
5.245	-0.0006247
5.250	-0.0006242
5.255	-0.0006237
5.260	-0.0006232
5.265	-0.0006227
5.270	-0.0006222
5.275	-0.0006217
5.280	-0.0006212
5.285	-0.0006206
5.290	-0.0006201
5.295	-0.0006196
5.300	-0.0006191
5.305	-0.0006185
5.310	-0.0006180
5.315	-0.0006175
5.320	-0.0006169
5.325	-0.0006164
5.330	-0.0006159
5.335	-0.0006154
5.340	-0.0006148
5.345	-0.0006142
5.350	-0.0006136
5.355	-0.0006131
5.360	-0.0006125
5.365	-0.0006119
5.370	-0.0006114
5.375	-0.0006109
5.380	-0.0006103
5.385	-0.0006098
5.390	-0.0006093
5.395	-0.0006087
5.400	-0.0006082
5.405	-0.0006076
5.410	-0.0006070
5.415	-0.0006064
5.420	-0.0006058
5.425	-0.0006052
5.430	-0.0006046
5.435	-0.0006040
5.440	-0.0006034
5.445	-0.0006027
5.450	-0.0006021
5.455	-0.0006014
5.460	-0.0006008
5.465	-0.0006001
5.470	-0.0005995
5.475	-0.0005989
5.480	-0.0005983
5.485	-0.0005977
5.490	-0.0005970
5.495	-0.0005963
5.500	-0.0005956
5.505	-0.0005949
5.510	-0.0005943
5.515	-0.0005936
5.520	-0.0005929
5.525	-0.0005922
5.530	-0.0005914
5.535	-0.0005906
5.540	-0.0005898
5.545	-0.0005891
5.550	-0.0005884
5.555	-0.0005878
5.560	-0.0005872
5.565	-0.0005865
5.570	-0.0005858
5.575	-0.0005849
5.580	-0.0005841
5.585	-0.0005833
5.590	-0.0005826
5.595	-0.0005821
5.600	-0.0005815
5.605	-0.0005810
5.610	-0.0005803
5.615	-0.0005794
5.620	-0.0005785
5.625	-0.0005777
5.630	-0.0005770
5.635	-0.0005764
5.640	-0.0005759
5.645	-0.0005753
5.650	-0.0005746
5.655	-0.0005738
5.660	-0.0005728
5.665	-0.0005719
5.670	-0.0005712
5.675	-0.0005707
5.680	-0.0005705
5.685	-0.0005704
5.690	-0.0005701
5.695	-0.0005696
5.700	-0.0005686
5.705	-0.0005673
5.710	-0.0005659
5.715	-0.0005647
5.720	-0.0005638
5.725	-0.0005633
5.730	-0.0005630
5.735	-0.0005627
5.740	-0.0005621
5.745	-0.0005613
5.750	-0.0005602
5.755	-0.0005591
5.760	-0.0005580
5.765	-0.0005570
5.770	-0.0005561
5.775	-0.0005553
5.780	-0.0005543
5.785	-0.0005531
5.790	-0.0005517
5.795	-0.0005504
5.800	-0.0005492
5.805	-0.0005481
5.810	-0.0005472
5.815	-0.0005464
5.820	-0.0005456
5.825	-0.0005447
5.830	-0.0005436
5.835	-0.0005424
5.840	-0.0005411
5.845	-0.0005397
5.850	-0.0005384
5.855	-0.0005371
5.860	-0.0005358
5.865	-0.0005345
5.870	-0.0005333
5.875	-0.0005320
5.880	-0.0005308
5.885	-0.0005296
5.890	-0.0005285
5.895	-0.0005275
5.900	-0.0005265
5.905	-0.0005255
5.910	-0.0005241
5.915	-0.0005224
5.920	-0.0005206
5.925	-0.0005188
5.930	-0.0005175
5.935	-0.0005168
5.940	-0.0005165
5.945	-0.0005163
5.950	-0.0005159
5.955	-0.0005149
5.960	-0.0005133
5.965	-0.0005114
5.970	-0.0005095
5.975	-0.0005081
5.980	-0.0005074
5.985	-0.0005072
5.990	-0.0005072
5.995	-0.0005068
6.000	-0.0005059
6.005	-0.0005044
6.010	-0.0005026
6.015	-0.0005011
6.020	-0.0005001
6.025	-0.0004998
6.030	-0.0005002
6.035	-0.0005010
6.040	-0.0005016
6.045	-0.0005016
6.050	-0.0005011
6.055	-0.0005003
6.060	-0.0004998
6.065	-0.0004998
6.070	-0.0005005
6.075	-0.0005018
6.080	-0.0005030
6.085	-0.0005038
6.090	-0.0005040
6.095	-0.0005036
6.100	-0.0005028
6.105	-0.0005022
6.110	-0.0005020
6.115	-0.0005026
6.120	-0.0005037
6.125	-0.0005049
6.130	-0.0005058
6.135	-0.0005058
6.140	-0.0005048
6.145	-0.0005029
6.150	-0.0005005
6.155	-0.0004980
6.160	-0.0004958
6.165	-0.0004943
6.170	-0.0004937
6.175	-0.0004938
6.180	-0.0004943
6.185	-0.0004949
6.190	-0.0004951
6.195	-0.0004948
6.200	-0.0004938
6.205	-0.0004924
6.210	-0.0004908
6.215	-0.0004893
6.220	-0.0004882
6.225	-0.0004876
6.230	-0.0004872
6.235	-0.0004867
6.240	-0.0004860
6.245	-0.0004849
6.250	-0.0004836
6.255	-0.0004821
6.260	-0.0004807
6.265	-0.0004794
6.270	-0.0004783
6.275	-0.0004773
6.280	-0.0004761
6.285	-0.0004748
6.290	-0.0004735
6.295	-0.0004723
6.300	-0.0004711
6.305	-0.0004697
6.310	-0.0004679
6.315	-0.0004656
6.320	-0.0004629
6.325	-0.0004603
6.330	-0.0004578
6.335	-0.0004557
6.340	-0.0004539
6.345	-0.0004523
6.350	-0.0004510
6.355	-0.0004498
6.360	-0.0004485
6.365	-0.0004472
