1	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.9888	,	2.15248	,	0.9888	,	0.9888	,	2.15248	,	0.9888	,	1	,	2.0032	,	1	,	1.12724	,	2.17336	,	1.12724	,	1.14	,	2.17336	,	1.12724	,	1.14	,	2.0032	,	1	,	1.14	,	2.0032	,	1.14			,	1.14	,	2.15248	,	0.9888																																																																																																																																																																																																														
2	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.95552	,	2.29816	,	0.95552	,	0.95552	,	2.29816	,	0.95552	,	0.9888	,	2.15248	,	0.9888	,	1.08928	,	2.33944	,	1.08928	,	1.12724	,	2.17336	,	1.12724	,	1.14	,	2.29816	,	0.95552	,	1.14	,	2.15248	,	0.9888			,	1.14	,	2.17336	,	1.12724	,	1.14	,	2.33944	,	1.08928																																																																																																																																																																																																								
3	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	1.066585	,	2.39321	,	0.99318	,	0.90088	,	2.43724	,	0.90088	,	0.95552	,	2.29816	,	0.95552	,	1.027	,	2.498	,	1.02704	,	1.08928	,	2.33944	,	1.08928	,	1.14	,	2.33944	,	1.08928	,	1.14	,	2.29816	,	0.95552			,	1.14	,	2.43724	,	0.90088	,	1.14	,	2.498	,	1.02704																																																																																																																																																																																																								
4	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.82616	,	2.56664	,	0.82616	,	0.82616	,	2.56664	,	0.82616	,	0.90088	,	2.43724	,	0.90088	,	0.9418	,	2.64552	,	0.9418	,	1.027	,	2.498	,	1.02704	,	1.045	,	2.498	,	1.02704	,	1.045	,	2.43724	,	0.90088			,	1.045	,	2.56664	,	0.82616	,	1.045	,	2.64552	,	0.9418	,	9999	,	0.82616	,	2.56664	,	0.82616	,	0.90088	,	2.43724	,	0.90088			,	0.9418	,	2.64552	,	0.9418	,	1.02704	,	2.498	,	1.027	,	1.02704	,	2.498	,	1.045	,	0.90088	,	2.43724	,	1.045	,	0.82616	,	2.56664	,	1.045	,	0.9418	,	2.64552	,	1.045																																																																																																																																																				
5	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.73296	,	2.68348	,	0.73296	,	0.73296	,	2.68348	,	0.73296	,	0.82616	,	2.56664	,	0.82616	,	0.83556	,	2.77872	,	0.8356	,	0.9418	,	2.64552	,	0.9418	,	0.95	,	2.64552	,	0.9418	,	0.95	,	2.56664	,	0.82616			,	0.95	,	2.77872	,	0.8356	,	0.95	,	2.68348	,	0.73296	,	9999	,	0.73296	,	2.68348	,	0.73296	,	0.82616	,	2.56664	,	0.82616			,	0.8356	,	2.77872	,	0.83556	,	0.9418	,	2.64552	,	0.9418	,	0.9418	,	2.64552	,	0.95	,	0.82616	,	2.56664	,	0.95	,	0.8356	,	2.77872	,	0.95	,	0.73296	,	2.68348	,	0.95																																																																																																																																																				
6	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.6234	,	2.78512	,	0.6234	,	0.6234	,	2.78512	,	0.6234	,	0.71068	,	2.89456	,	0.71068	,	0.73296	,	2.68348	,	0.73296	,	0.83556	,	2.77872	,	0.8356	,	0.855	,	2.89456	,	0.71068	,	0.855	,	2.78512	,	0.6234			,	0.855	,	2.77872	,	0.8356	,	0.855	,	2.68348	,	0.73296	,	9999	,	0.6234	,	2.78512	,	0.6234	,	0.71068	,	2.89456	,	0.71068			,	0.73296	,	2.68348	,	0.73296	,	0.8356	,	2.77872	,	0.83556	,	0.71068	,	2.89456	,	0.855	,	0.6234	,	2.78512	,	0.855	,	0.8356	,	2.77872	,	0.855	,	0.73296	,	2.68348	,	0.855																																																																																																																																																				
7	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.49992	,	2.86928	,	0.49992	,	0.49992	,	2.86928	,	0.49992	,	0.56992	,	2.99052	,	0.56992	,	0.6234	,	2.78512	,	0.6234	,	0.71068	,	2.89456	,	0.71068	,	0.76	,	2.89456	,	0.71068	,	0.76	,	2.78512	,	0.6234			,	0.76	,	2.99052	,	0.56992	,	0.76	,	2.86928	,	0.49992	,	9999	,	0.49992	,	2.86928	,	0.49992	,	0.56992	,	2.99052	,	0.56992			,	0.6234	,	2.78512	,	0.6234	,	0.71068	,	2.89456	,	0.71068	,	0.71068	,	2.89456	,	0.76	,	0.6234	,	2.78512	,	0.76	,	0.56992	,	2.99052	,	0.76	,	0.49992	,	2.86928	,	0.76																																																																																																																																																				
8	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.475	,	2.88128	,	0.475	,	0.475	,	2.88128	,	0.475	,	0.475	,	2.93408	,	0.36528	,	0.475	,	3.0362	,	0.475	,	0.475	,	3.06444	,	0.41644	,	0.49992	,	2.86928	,	0.49992	,	0.56992	,	2.99052	,	0.56992			,	0.665	,	2.99052	,	0.56992	,	0.665	,	2.86928	,	0.49992			,	0.665	,	2.93408	,	0.36528	,	0.665	,	3.06444	,	0.41644																																																																																																																																																																																										
9	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.36528	,	2.93408	,	0.36528	,	0.36528	,	2.93408	,	0.36528	,	0.4164	,	3.06444	,	0.41644	,	0.475	,	3.06444	,	0.41644	,	0.475	,	2.93408	,	0.36528	,	0.475	,	2.88128	,	0.475	,	0.475	,	3.0362	,	0.475	,	9999	,	0.36528	,	2.93408	,	0.36528	,	0.41644	,	3.06444	,	0.4164			,	0.41644	,	3.06444	,	0.475	,	0.36528	,	2.93408	,	0.475			,	0.475	,	2.88128	,	0.475	,	0.475	,	3.0362	,	0.475																																																																																																																																																																												
10	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.38	,	2.93408	,	0.36528	,	0.38	,	2.93408	,	0.36528	,	0.38	,	2.9716	,	0.38	,	0.38	,	2.97812	,	0.22248	,	0.38	,	3.07564	,	0.38	,	0.38	,	3.11464	,	0.25364	,	0.4164	,	3.06444	,	0.41644			,	0.57	,	2.97812	,	0.22248	,	0.57	,	2.93408	,	0.36528			,	0.57	,	3.11464	,	0.25364	,	0.57	,	3.06444	,	0.41644																																																																																																																																																																																										
11	,	0	,	1	,	1	,	1800	,	0	,	0	,	0	,	0.22248	,	2.97812	,	0.22248	,	0.22248	,	2.97812	,	0.22248	,	0.25364	,	3.11464	,	0.25364	,	0.36528	,	2.93408	,	0.36528	,	0.38	,	3.11464	,	0.25364	,	0.38	,	2.97812	,	0.22248	,	0.38	,	2.93408	,	0.36528			,	0.38	,	3.07564	,	0.38	,	0.38	,	2.9716	,	0.38	,	9999	,	0.22248	,	2.97812	,	0.22248	,	0.25364	,	3.11464	,	0.25364			,	0.36528	,	2.93408	,	0.36528	,	0.25364	,	3.11464	,	0.38	,	0.22248	,	2.97812	,	0.38	,	0.36528	,	2.93408	,	0.38	,	0.38	,	3.07564	,	0.38	,	0.38	,	2.9716	,	0.38																																																																																																																																																				
